PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",75117571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Diversos servicios de mantenimiento,75117571,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Servicios de comunicación social y publicidad,761919406,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otros servicios de información,761919406,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Servicios de traslado y viáticos,19127604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Servicios integrales de traslado y viáticos,19127604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Servicios oficiales,53555783,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Diversos servicios oficiales,53555783,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Otros servicios generales,412413650,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otros servicios generales,412413650,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",10907675709,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Transferencias internas y asignaciones al sector público,10827282356,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,A poderes,561828861,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Legislativo,221141723,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Judicial,340687138,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,A instituciones del gobierno según función,6379892905,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas de educación,2937602741,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas de salud,1770626674,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,639234594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas de seguridad social,160801475,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas de cultura y deporte,209325339,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas de seguridad pública,24530351,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas del sector turismo,1060000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas del sector agropecuario,7730081,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas del sector económico,49793,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones y programas de infraestructura,628931857,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Órganos autónomos y electorales,308260329,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituto electoral,256912752,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Comisión de derechos humanos,19193096,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Instituciones de transparencia,27493000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Diversos órganos autónomos y electorales,4661481,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Diversas transferencias,3577300261,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Otras transferencias,3577300261,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Pensiones y jubilaciones,80393353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Pensiones,80393353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",220787272,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Mobiliario y equipo de administración,17434221,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,17434221,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Vehículos y equipo de transporte,6764193,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otros equipos de transporte,6764193,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,669553,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Equipo de defensa y seguridad,669553,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",349765,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,3095,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otros equipos,346670,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Bienes inmuebles,195569540,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otros bienes inmuebles,195569540,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Capítulo,Inversión pública,9133931538,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Obra pública en bienes de dominio público,4013803561,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Edificación no habitacional,77910379,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Escuelas,32806323,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Subpartida Genérica,Hospitales,45104056,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otras construcciones de ingeniería civil u obra pesada,109399097,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Diversas obras públicas en bienes de dominio público,3826494085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Proyectos productivos y acciones de fomento,5120127977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Seguridad pública,45230548,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Desarrollo agropecuario y forestal,303090516,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Desarrollo industrial y comercial,385323395,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Desarrollo y fomento turístico,45097576,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Desarrollo y fomento educativo,1826214215,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Diversos proyectos productivos y acciones de fomento,2515171727,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Capítulo,Recursos asignados a municipios,3891502478,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Participaciones,2377942284,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Fondo general de participaciones,1692476562,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Fondo de fomento municipal,273848256,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Fondo de fiscalización,80909988,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Impuestos sobre tenencia o uso de vehículos,95587054,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Impuesto sobre automóviles nuevos,45027828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Impuesto especial sobre producción y servicios,39566082,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,IEPS gasolinas,100293768,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Otras participaciones,50232746,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,"Aportaciones federales, ramo general 33",1498189683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,FA para la infraestructura social municipal,337931652,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,FA para el fortalecimiento de los municipios,1160258031,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Recursos reasignados a municipios,15370511,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Recursos federales por convenio,15370511,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Capítulo,Otros egresos,20287620117,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Egresos diversos,20287620117,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Capítulo,Deuda pública,4566812833,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Amortización de la deuda pública,3598201686,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Diversas amortizaciones de la deuda pública,3598201686,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Concepto,Intereses de la deuda pública,968611147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Partida Genérica,Diversos intereses,968611147,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Egresos,Capítulo,Disponibilidad final,539722715,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Tema,Total de ingresos,65497988578,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Capítulo,Impuestos,854159702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Impuesto sobre los Ingresos,663929000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Impuesto sobre nómina,663929000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Impuestos sobre el Patrimonio,127925702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,71964702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Enajenación de bienes muebles y adquisición de vehículos,55961000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",39206000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Impuesto sobre hospedaje,1465000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Diversiones y espectáculos públicos,9591000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,"Loterías, rifas, sorteos y juegos permitidos",28150000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Adicionales,23099000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Impuestos adicionales diversos,23099000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Capítulo,Contribuciones de Mejoras,619075286,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Contribución de mejoras por obras públicas,619075286,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Capítulo,Derechos,948018192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",946191192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Registros,284712192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Registro civil,51192000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,233520192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Licencias y permisos,71659000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Licencias de funcionamiento,71659000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Servicios de vialidad y transporte,589820000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Expedición de licencias de manejo,68605000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Control vehicular,521215000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Otros Derechos,1827000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Capítulo,Productos,48408035,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Productos de tipo corriente,48408035,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Intereses,48408035,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Capítulo,Aprovechamientos,147300706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Aprovechamientos de tipo corriente,21942802,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Reintegros,97555,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Multas,1355122,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,20000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,490125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Otros aprovechamientos,125357904,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Capítulo,Participaciones federales,11693223078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Fondos participables,9550204914,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Fondo General de Participaciones,8808533737,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Fondo de Fomento Municipal,302648515,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Fondo de Fiscalización,439022662,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Impuestos participables,1814732115,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Impuesto sobre Tenencia o Uso de Vehículos,584870840,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Impuesto sobre Automóviles Nuevos,534024575,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Impuesto Especial sobre Producción y Servicios,223381179,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,IEPS Gasolinas,472455521,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Otras participaciones,328286049,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Multas administrativas federales no fiscales,2794134,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Participaciones diversas,325491915,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Capítulo,Aportaciones federales,15357129463,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Aportaciones del ramo general 33,11477535762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Aportaciones a entidades federativas,9979346079,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para Nómina Educativa y Gasto Operativo,7508144895,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para los Servicios de Salud,1169905706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para Infraestructura Social Estatal,46605960,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA Múltiples,303698410,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para Educación Tecnológica y Adultos,202962366,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para la Seguridad Pública,202266606,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales de la Ciudad de México,545762136,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Aportaciones a municipios,1498189683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para la Infraestructura Social Municipal,337931652,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,FA para el Fortalecimiento de los Municipios,1160258031,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Concepto,Recursos federales reasignados,3879593701,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Convenios para obras públicas,413212342,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Convenio para la infraestructura educativa,4813539,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Comisión nacional del agua,225369593,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Sector comunicaciones y transportes,6986508,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Fondo para la estabilización de los ingresos,58915842,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Convenio para obras públicas diversas,117126860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,"Convenios para educación, cultura y deportes",1941095547,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Educación media superior,1425081878,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Educación superior,167414560,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Cultura,24775199,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Deporte,33440525,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Diversos programas para el sector educativo,290383385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Convenios para seguridad pública,365428259,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Socorro de ley,9614950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Apoyo a programas de seguridad pública,355813309,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Convenios al apoyo del desarrollo económico,166925251,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Promoción y desarrollo turístico,21850000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,"Convenios para agricultura, ganadería y pesca",113515195,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Diversos convenios al sector económico,31560056,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,"Convenios para salud, asistencia y seguridad social",724842757,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Convenios para salud,540541938,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Convenio para asistencia social,65543390,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Convenios para seguridad social,118757429,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Convenios para mejorar los servicios públicos,2500000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Modernización del registro civil,2500000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Partida Genérica,Recursos federales diversos,265589545,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Programa para la fiscalización del gasto federalizado,5443110,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Protección civil y prevención de desastres naturales,107210791,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2011,05,Ingresos,Subpartida Genérica,Convenio para la protección de los recursos naturales,109654131,Cifras Definitivas
